occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,occurrenceStatus,individualCount,organismQuantity,organismQuantityType,publicDisplay,dataAccess,lifeStage,sex,reproductiveCondition,behavior,covariateSample,preparations,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,occurrenceRemarks,materialSampleID,recordNumber,organismRemarks,identificationID,diameter,diameter_flag,height,height_flag,pitchTubes,exitHoles,activeBranchCanker,inactiveBranchCanker,activeBoleCanker,inactiveBoleCanker,deadTop,percentLive,boleChar_text,boleChar_numeric,damageCodes,verbatimLatitude,verbatimLongitude
E73-PILA26,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,19.4,measured,10.2,measured,NONE,NONE,0,0,0,0,0,98,Y,0.4,MECH|FIRE,37.68796952,-119.6854492
E73-PILA27,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,5.6,measured,3.5,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.68795499,-119.685372
E73-PILA28,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,crook,,,,,2.7,measured,1.8,measured,NONE,NONE,0,0,0,0,0,99,N,0,CROK,37.68794702,-119.68538
E73-PILA29,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,0,measured,1.2,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.68791199,-119.68541
E73-PILA30,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,49.6,measured,27.7,measured,NONE,NONE,0,0,0,0,0,99,Y,1,FIRE,37.68787896,-119.685455
E73-PILA31,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,0,measured,1.3,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.68806102,-119.685392
E73-PILA32,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.68806001,-119.685401
E73-PILA33,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.68802104,-119.685457
E73-PILA34,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-13,,,,,NA,,,,,29.8,measured,8,measured,NONE,NONE,0,0,0,0,0,98,N,0,MECH,37.68810811,-119.6853908
E73-PILA35,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-13,,,,,"cones, next to CADE",,,,,78.4,measured,38.9,measured,NONE,NONE,0,0,0,0,0,98,Y,2,FIRE,37.68814897,-119.6854147
E73-PILA36,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-13,,,,,cones; estimated due to time constrainsts after the fact,,,,,60,estimated,30,estimated,NONE,NONE,0,0,0,0,0,98,N,0,,37.68863444,-119.6856233
E73-PILA37,73,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-13,,,,,cones; estimated due to time constrainsts after the fact,,,,,60,estimated,30,estimated,NONE,NONE,0,0,0,0,0,98,N,0,,37.68876153,-119.6856125
E74-PILA1,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"crook at top, baby cone, brown needles, dead branch tips, LICH",,,,,29,measured,9.4,measured,NONE,NONE,0,0,0,0,N,97,N,0,CROK,37.69718533,-119.695361
E74-PILA2,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"bark burned off on one side, WB, old yellow pitch in FS, 2 leaders",,,,,31.8,measured,8.9,measured,NONE,NONE,0,0,0,0,N,98,Y,1.7,FIRE,37.69715867,-119.6953164
E74-PILA3,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"baby cones, flat/bent top, bark burned off some parts",,,,,26.8,measured,6.8,measured,NONE,NONE,0,0,0,0,N,98,Y,0.2,FIRE,37.69722868,-119.6953403
E74-PILA4,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"yellow needles on branch tips (poss twig beetles), LICH",,,,,34.9,measured,6.9,measured,NONE,NONE,0,0,0,0,N,93,Y,1,FIRE,37.69722267,-119.6953176
E74-PILA5,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"pitch from FS, cones, LICH",,,,,48.5,measured,13.5,measured,NONE,NONE,0,0,0,0,N,97,Y,3.9,FIRE,37.69729178,-119.6949965
E74-PILA6,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"conjoined with next tree listed, lean, brown needles",,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,N,98,N,0,LEAN,37.69711859,-119.6951107
E74-PILA7,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"conjoined with tree listed above, mech with pitch, brown needles",,,,,4.7,measured,2.07,measured,NONE,NONE,0,0,0,0,N,98,N,0,MECH,37.69712034,-119.6951081
E74-PILA8,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"multiple leaders, baby cones, broken branches, cambium damage with healing, one adult cone, twig beetle",,,,,53.4,measured,16.4,measured,NONE,NONE,0,0,0,0,N,97,Y,1.9,FIRE,37.69704559,-119.6947485
E74-PILA9,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"2 leaders at bottom, one supp, mech with pitch, WF, NM",,,,,0.5,measured,1.43,measured,NONE,NONE,0,0,0,0,N,97,N,0,MECH,37.69679375,-119.6949097
E74-PILA10,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"mech, yellow needles, lean, pitch from mech, WB, WP",,,,,16.9,measured,5.4,measured,NONE,NONE,0,0,0,0,N,97,Y,0.5,MECH|LEAN|BIRD,37.69682152,-119.6948191
E74-PILA11,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"crook in middle, 2 leaders, brown needles, snow mold",,,,,6.1,measured,2.8,measured,NONE,NONE,0,0,0,0,N,96,N,0,CROK,37.69658845,-119.6949154
E74-PILA12,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,bad mech,,,,,0,measured,1.3,measured,NONE,NONE,0,0,0,0,N,97,N,0,MECH,37.69663436,-119.6947924
E74-PILA13,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"SD, brown needles still attached, WB, FS pitch",,,,,101.3,measured,35.5,measured,NONE,DEPO,0,0,0,0,N,0,Y,15,SD|FIRE,37.6964541,-119.6949629
E74-PILA14,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"WF, NM",,,,,0,measured,1,measured,NONE,NONE,0,0,0,0,N,96,N,0,,37.69661173,-119.6955469
E74-PILA15,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"WF, NM",,,,,2.7,measured,2.1,measured,NONE,NONE,0,0,0,0,N,96,N,0,,37.69667015,-119.6956075
E74-PILA16,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"flaglets, twig beetle",,,,,42.5,measured,18.9,measured,NONE,NONE,0,0,0,0,N,98,N,0,,37.69636759,-119.694663
E74-PILA17,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"cones, twig beetle, LICH",,,,,93.4,measured,33.5,measured,NONE,NONE,0,0,0,0,N,98,Y,0.5,FIRE,37.69649465,-119.6943416
E74-PILA18,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"cones, flaglets, FS cambium damage, WB",,,,,68.4,measured,30.5,measured,NONE,NONE,0,0,0,0,N,99,Y,2.2,FIRE,37.69630589,-119.6944808
E74-PILA19,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"brown needles, NM, WF",,,,,0,measured,1.15,measured,NONE,NONE,0,0,0,0,N,97.5,N,0,,37.69644532,-119.6943114
E74-PILA20,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"pitch from growth, yellow needles, WF, NM",,,,,6.8,measured,3.4,measured,NONE,NONE,0,0,0,0,N,98,N,0,,37.69642335,-119.6942985
E74-PILA21,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"flaglets, cones, yellow needles, streaming yellow pitch, old dead branch (entry pt), rodent chew",,,,,39.3,measured,19.8,measured,NONE,NONE,0,0,1,0,N,95,N,0,MAMM,37.69645384,-119.6941915
E74-PILA22,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"mech, growing in ARVI",,,,,2.5,measured,2.5,measured,NONE,NONE,0,0,0,0,N,95,N,0,MECH,37.69643261,-119.6942179
E74-PILA23,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"cones, growing out of rock, yellowing needles",,,,,24.8,measured,11.1,measured,NONE,NONE,0,0,0,0,N,98,N,0,,37.69640348,-119.6940135
E74-PILA24,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"mech with healing, no cones",,,,,14.7,measured,6.2,measured,NONE,NONE,0,0,0,0,N,99,N,0,MECH,37.69638606,-119.6940394
E74-PILA25,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"yellow needles, no cones",,,,,31.1,measured,14.4,measured,NONE,NONE,0,0,0,0,N,97,Y,0.2,FIRE,37.6963571,-119.6940791
E74-PILA26,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"ABGR, hollowed by fire, cones, WB, dead branch ends (prob twig beetles)",,,,,135.8,measured,46.6,measured,NONE,NONE,0,0,0,0,N,97,Y,1,ABGR|FIRE,37.69629238,-119.694072
E74-PILA27,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"mech, NM, WF, yellow needles",,,,,1.2,measured,0,measured,NONE,NONE,0,0,0,0,N,97,N,0,MECH,37.69632475,-119.6940307
E74-PILA28,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"growing along ground, bent 90 degrees, mech, FS hollowed it, WB, Abgr",,,,,20,measured,2.5,measured,NONE,NONE,0,0,0,0,N,98,Y,5,ABGR|MECH|FIRE,37.69617254,-119.6941242
E74-PILA29,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"hollow on one side, mech, yellow needles, no cones",,,,,22.7,measured,11.2,measured,NONE,NONE,0,0,0,0,N,96,N,0,MECH,37.69621737,-119.694154
E74-PILA30,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"no cones, thin canopy",,,,,20.8,measured,11.5,measured,NONE,NONE,0,0,0,0,N,98,Y,0.3,FIRE,37.696214,-119.6942083
E74-PILA31,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,FS is deep with lots of pitch,,,,,15.7,measured,7.2,measured,NONE,NONE,0,0,0,0,N,98,Y,1.2,FIRE,37.69619819,-119.6942107
E74-PILA32,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"cones, WP, SD",,,,,46.2,measured,19.7,measured,DEVA_DEPO,DEND,0,0,0,0,N,0,Y,0.7,SD|BIRD,37.69617261,-119.6942296
E74-PILA33,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"yellow needles, baby cones",,,,,41.6,measured,18.7,measured,NONE,NONE,0,0,0,0,N,99,N,0,,37.6961977,-119.6942414
E74-PILA34,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,healthy,,,,,28.1,measured,14.3,measured,NONE,NONE,0,0,0,0,N,99,N,0,,37.69622623,-119.6942568
E74-PILA35,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"old mech, yellow needles, baby cones",,,,,36,measured,17.9,measured,NONE,NONE,0,0,0,0,N,97,N,0,MECH,37.69620511,-119.6943323
E74-PILA36,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"cones, yellow needles",,,,,48.3,measured,22.6,measured,NONE,NONE,0,0,0,0,N,99,N,0,,37.69618581,-119.69434
E74-PILA37,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,lots of yellow needles,,,,,14.9,measured,5.2,measured,NONE,NONE,0,0,0,0,N,96,N,0,,37.69619565,-119.694429
E74-PILA38,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"lean, mech, tangled in oaks",,,,,28.8,measured,9.5,measured,NONE,NONE,0,0,0,0,N,98,Y,1.2,LEAN|MECH|FIRE,37.69604576,-119.6944716
E74-PILA39,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,brown needles,,,,,0,measured,1.2,measured,NONE,NONE,0,0,0,0,N,97,N,0,,37.69612236,-119.6944909
E74-PILA40,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"mech, brown needles, NM, WF",,,,,0,measured,1.2,measured,NONE,NONE,0,0,0,0,N,98,N,0,MECH,37.6961046,-119.6945385
E74-PILA41,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"2 leaders (1 dead and broken), cones, deep FS, some dead branch tips, WB",,,,,122.9,measured,41.2,measured,NONE,NONE,0,0,0,0,N,98,Y,2,FIRE,37.69610338,-119.6949658
E74-PILA42,74,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|EAS,2023-08-27,,,,,"Abgr, mech, crook at bottom",,,,,8.5,measured,3.8,measured,NONE,NONE,0,0,0,0,N,99,N,0,ABGR|MECH|CROK,37.696304,-119.6947561
E75-PILA1,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|JSL,2023-10-09,,,,,"MECH in fire scar, but old and very healthy now",,,,,61,measured,19.2,measured,NONE,NONE,0,0,0,0,0,100,Y,4,MECH|FIRE,37.93726003,-119.466374
E75-PILA2,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|JSL,2023-10-09,,,,,"MECH causing 2 red branches, no cones, sapsucker",,,,,48.1,measured,20.6,measured,NONE,NONE,0,0,0,0,0,97,N,0,MECH|BIRD,37.93757502,-119.466149
E75-PILA3,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, healthy, bark a little peeling on flag, but doesn't look like WPBR, canopy is thinner than tree 4",,,,,46.2,measured,16.9,measured,NONE,NONE,0,0,0,0,0,99,N,0,SPAR,37.93775699,-119.466126
E75-PILA4,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, healthy, flag likely suppression",,,,,45.2,measured,15.4,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.93790401,-119.466155
E75-PILA5,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|JSL,2023-10-09,,,,,"No cones, healthy",,,,,16.1,measured,5.1,measured,NONE,NONE,0,0,0,0,0,99,N,0,,37.93799403,-119.466078
E75-PILA7,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, some spares/dying branch tips--ipps? DBH taken at 1.2m due to rock, old MECH and pitching from fire scar, cones",,,,,129.3,measured,28.8,measured,NONE,NONE,0,0,0,0,0,97,Y,2,MECH|ABGR|FIRE,37.93812202,-119.466694
E75-PILA8,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones; lots of pitching from fire scar; a few yellowing needles, could be ipps?",,,,,120.8,measured,37.7,measured,NONE,NONE,0,0,0,0,0,98,Y,12.4,FIRE,37.93795899,-119.466727
E75-PILA9,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones; lots of pitching from fire scar; a few yellowing needles, could be ipps?",,,,,109.9,measured,34.1,measured,NONE,NONE,0,0,0,0,0,96,Y,12,FIRE,37.93784198,-119.467057
E75-PILA10,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, a few flaglets",,,,,119.6,measured,36,measured,NONE,NONE,0,0,0,0,0,98,Y,0.1,FIRE,37.93684999,-119.46634
E75-PILA11,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,A few cones,,,,,46.4,measured,19.5,measured,NONE,NONE,0,0,0,0,0,99,Y,0.3,FIRE,37.93714402,-119.465823
E75-PILA12,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Lots of big cones, forked above DBH, flat top, a few flaglets",,,,,178.9,measured,34.8,measured,NONE,NONE,0,0,0,0,0,97,Y,0.5,FIRE,37.93687203,-119.465811
E75-PILA13,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,no cones observed,,,,JEC|JSL,2023-10-09,,,,,No cones,,,,,42.2,measured,16.7,measured,NONE,NONE,0,0,0,0,0,100,Y,0.2,FIRE,37.93680699,-119.46579
E75-PILA14,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"A little sparse, flag may be due to due to ipps, cones",,,,,156.4,measured,40.1,measured,NONE,NONE,0,0,0,0,0,95,Y,0.2,FIRE,37.93686901,-119.465409
E75-PILA15,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"A little sparse, ipps?, fire scar burned through root, cones",,,,,143.9,measured,36,measured,NONE,NONE,0,0,0,0,0,96,Y,0.4,FIRE,37.93671302,-119.465468
E75-PILA16,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,Cones,,,,,70,estimated,30,estimated,NONE,NONE,0,0,0,0,0,99,N,0,,37.93657661,-119.4663296
E75-PILA17,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, growing in talus and shrub, end of stand",,,,,60,estimated,25,estimated,NONE,NONE,0,0,0,0,0,99,N,0,,37.93676266,-119.4660514
E75-PILA18,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, growing in talus and shrub, end of stand",,,,,80,estimated,31,estimated,NONE,NONE,0,0,0,0,0,99,N,0,,37.93892075,-119.4665704
E75-PILA19,75,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",JEC|JSL,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,JEC|JSL,2023-10-09,,,,,"Cones, growing in talus and shrub, end of stand",,,,,100,estimated,36,estimated,NONE,NONE,0,0,0,0,0,97,N,0,,37.93907929,-119.4655827
E76-PILA1,76,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,MDM|EMS|EAS,2023-09-16,,,,,"cones, FS pitch -> flaglets and mech, had leader at base that is now dead and broken",,,,,119.4,measured,42.7,measured,NONE,NONE,0,0,0,0,N,99,Y,0.2,MECH|FIRE,37.63972047,-119.6887137
E76-PILA2,76,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,MDM|EMS|EAS,2023-09-16,,,,,"cones, flaglets, suppression",,,,,56.9,measured,42.6,measured,NONE,NONE,0,0,0,0,N,97,Y,3.1,FIRE,37.63986186,-119.68889
E76-PILA3,76,HumanObservation,PILA,"Pinus lambertiana Douglas, 1827",MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,cone-bearing,,,,MDM|EMS|EAS,2023-09-16,,,,,"FS pitch, mech, flaglets, cones, thin canopy",,,,,77.2,measured,36.3,measured,NONE,NONE,0,0,0,0,N,96,Y,3,MECH|FIRE,37.63970276,-119.6889107
